NOMBRE_CAMPO,NEMÓNICO,TIPO,LONGITUD,RANGO_CLAVES
"Hogar propietario de automóvil, camioneta o camión",AP6_1_1,Numérico,1,"1"
"Hogar propietario de automóvil, camioneta o camión",AP6_1_1,Numérico,1,"2"
"Hogar propietario de automóvil, camioneta o camión",AP6_1_1,Numérico,1,"9"
"Número de vehículos (automóviles, camionetas o camiones) propiedad del hogar",AP6_1_2,Numérico,2,"01…98"
"Número de vehículos (automóviles, camionetas o camiones) propiedad del hogar",AP6_1_2,Numérico,2,"99"
"Hogar víctima de delitos grupo A y B, antes de 2018",AP6_2,Numérico,1,"1"
"Hogar víctima de delitos grupo A y B, antes de 2018",AP6_2,Numérico,1,"2"
"Hogar víctima de delitos grupo A y B, antes de 2018",AP6_2,Numérico,1,"9"
"Hogar víctima de delitos grupo A y B, durante 2019",AP6_3,Numérico,1,"1"
"Hogar víctima de delitos grupo A y B, durante 2019",AP6_3,Numérico,1,"2"
"Hogar víctima de delitos grupo A y B, durante 2019",AP6_3,Numérico,1,"9"
Hogar víctima de robo total de vehículo,AP6_4_01,Numérico,1,"1"
Hogar víctima de robo total de vehículo,AP6_4_01,Numérico,1,"2"
Hogar víctima de robo total de vehículo,AP6_4_01,Numérico,1,"9"
Vehículo(s) robado(s) perteneciente(s) al hogar,AP6_5_01,Numérico,1,"1"
Vehículo(s) robado(s) perteneciente(s) al hogar,AP6_5_01,Numérico,1,"2"
Vehículo(s) robado(s) perteneciente(s) al hogar,AP6_5_01,Numérico,1,"9"
Número de veces hogar víctima de robo total vehículo,AP6_6_01,Numérico,2,"01…99"
Hogar víctima de robo parcial de vehículo,AP6_4_02,Numérico,1,"1"
Hogar víctima de robo parcial de vehículo,AP6_4_02,Numérico,1,"2"
Hogar víctima de robo parcial de vehículo,AP6_4_02,Numérico,1,"9"
Vehículo(s) robados parcialmente perteneciente(s) al hogar,AP6_5_02,Numérico,1,"1"
Vehículo(s) robados parcialmente perteneciente(s) al hogar,AP6_5_02,Numérico,1,"2"
Vehículo(s) robados parcialmente perteneciente(s) al hogar,AP6_5_02,Numérico,1,"9"
Número de veces hogar víctima de robo parcial vehículo,AP6_6_02,Numérico,2,"01…99"
Hogar víctima de grafiti o vandalismo,AP6_4_03,Numérico,1,"1"
Hogar víctima de grafiti o vandalismo,AP6_4_03,Numérico,1,"2"
Hogar víctima de grafiti o vandalismo,AP6_4_03,Numérico,1,"9"
Número de veces hogar víctima de grafiti o vandalismo,AP6_6_03,Numérico,2,"01…99"
Hogar víctima de robo a casa-habitación,AP6_4_04,Numérico,1,"1"
Hogar víctima de robo a casa-habitación,AP6_4_04,Numérico,1,"2"
Hogar víctima de robo a casa-habitación,AP6_4_04,Numérico,1,"9"
Número de veces hogar víctima de robo a casa-habitación,AP6_6_04,Numérico,2,"01…99"
Integrante del hogar o informante víctima de delito del grupo B,AP6_7,Numérico,1,"1"
Integrante del hogar o informante víctima de delito del grupo B,AP6_7,Numérico,1,"2"
Integrante del hogar o informante víctima de delito del grupo B,AP6_7,Numérico,1,"9"
Víctimas del hogar menores de edad de delitos del grupo B ,AP6_8,Numérico,1,"1"
Víctimas del hogar menores de edad de delitos del grupo B ,AP6_8,Numérico,1,"2"
Víctimas del hogar menores de edad de delitos del grupo B ,AP6_8,Numérico,1,"3"
Víctimas del hogar menores de edad de delitos del grupo B ,AP6_8,Numérico,1,"9"
Hogar víctima de secuestro antes de 2018,AP6_9,Numérico,1,"1"
Hogar víctima de secuestro antes de 2018,AP6_9,Numérico,1,"2"
Hogar víctima de secuestro antes de 2018,AP6_9,Numérico,1,"9"
Hogar víctima de secuestro 2018,AP6_10_1,Numérico,1,"1"
Hogar víctima de secuestro 2018,AP6_10_1,Numérico,1,"2"
Hogar víctima de secuestro 2018,AP6_10_1,Numérico,1,"9"
Número de integrantes víctimas de secuestro,AP6_10_2,Numérico,2,"01…30"
Compartía alimentos secuestrado 1 ,AP6_11_1,Numérico,1,"1"
Compartía alimentos secuestrado 1 ,AP6_11_1,Numérico,1,"2"
Compartía alimentos secuestrado 1 ,AP6_11_1,Numérico,1,"9"
"Número de veces víctima de secuestro, secuestrado 1",AP6_12_1,Numérico,1,"1…4"
Duración 1er secuestro secuestrado 1,AP6_13_1_1,Numérico,1,"1"
Duración 1er secuestro secuestrado 1,AP6_13_1_1,Numérico,1,"2"
Duración 1er secuestro secuestrado 1,AP6_13_1_1,Numérico,1,"3"
Duración 1er secuestro secuestrado 1,AP6_13_1_1,Numérico,1,"4"
Duración 1er secuestro secuestrado 1,AP6_13_1_1,Numérico,1,"5"
Duración 1er secuestro secuestrado 1,AP6_13_1_1,Numérico,1,"6"
Duración 1er secuestro secuestrado 1,AP6_13_1_1,Numérico,1,"9"
Duración 2do secuestro secuestrado 1,AP6_13_1_2,Numérico,1,"1"
Duración 2do secuestro secuestrado 1,AP6_13_1_2,Numérico,1,"2"
Duración 2do secuestro secuestrado 1,AP6_13_1_2,Numérico,1,"3"
Duración 2do secuestro secuestrado 1,AP6_13_1_2,Numérico,1,"4"
Duración 2do secuestro secuestrado 1,AP6_13_1_2,Numérico,1,"5"
Duración 2do secuestro secuestrado 1,AP6_13_1_2,Numérico,1,"6"
Duración 2do secuestro secuestrado 1,AP6_13_1_2,Numérico,1,"9"
Duración 3er secuestro secuestrado 1,AP6_13_1_3,Numérico,1,"1"
Duración 3er secuestro secuestrado 1,AP6_13_1_3,Numérico,1,"2"
Duración 3er secuestro secuestrado 1,AP6_13_1_3,Numérico,1,"3"
Duración 3er secuestro secuestrado 1,AP6_13_1_3,Numérico,1,"4"
Duración 3er secuestro secuestrado 1,AP6_13_1_3,Numérico,1,"5"
Duración 3er secuestro secuestrado 1,AP6_13_1_3,Numérico,1,"6"
Duración 3er secuestro secuestrado 1,AP6_13_1_3,Numérico,1,"9"
Duración 4to secuestro secuestrado 1,AP6_13_1_4,Numérico,1,"1"
Duración 4to secuestro secuestrado 1,AP6_13_1_4,Numérico,1,"2"
Duración 4to secuestro secuestrado 1,AP6_13_1_4,Numérico,1,"3"
Duración 4to secuestro secuestrado 1,AP6_13_1_4,Numérico,1,"4"
Duración 4to secuestro secuestrado 1,AP6_13_1_4,Numérico,1,"5"
Duración 4to secuestro secuestrado 1,AP6_13_1_4,Numérico,1,"6"
Duración 4to secuestro secuestrado 1,AP6_13_1_4,Numérico,1,"9"
Compartía alimentos secuestrado 2,AP6_11_2,Numérico,1,"1"
Compartía alimentos secuestrado 2,AP6_11_2,Numérico,1,"2"
Compartía alimentos secuestrado 2,AP6_11_2,Numérico,1,"9"
"Número de veces víctima de secuestro, secuestrado 2",AP6_12_2,Numérico,1,"1…4"
Duración 1er secuestro secuestrado 2,AP6_13_2_1,Numérico,1,"1"
Duración 1er secuestro secuestrado 2,AP6_13_2_1,Numérico,1,"2"
Duración 1er secuestro secuestrado 2,AP6_13_2_1,Numérico,1,"3"
Duración 1er secuestro secuestrado 2,AP6_13_2_1,Numérico,1,"4"
Duración 1er secuestro secuestrado 2,AP6_13_2_1,Numérico,1,"5"
Duración 1er secuestro secuestrado 2,AP6_13_2_1,Numérico,1,"6"
Duración 1er secuestro secuestrado 2,AP6_13_2_1,Numérico,1,"9"
Duración 2do secuestro secuestrado 2,AP6_13_2_2,Numérico,1,"1"
Duración 2do secuestro secuestrado 2,AP6_13_2_2,Numérico,1,"2"
Duración 2do secuestro secuestrado 2,AP6_13_2_2,Numérico,1,"3"
Duración 2do secuestro secuestrado 2,AP6_13_2_2,Numérico,1,"4"
Duración 2do secuestro secuestrado 2,AP6_13_2_2,Numérico,1,"5"
Duración 2do secuestro secuestrado 2,AP6_13_2_2,Numérico,1,"6"
Duración 2do secuestro secuestrado 2,AP6_13_2_2,Numérico,1,"9"
Duración 3er secuestro secuestrado 2,AP6_13_2_3,Numérico,1,"1"
Duración 3er secuestro secuestrado 2,AP6_13_2_3,Numérico,1,"2"
Duración 3er secuestro secuestrado 2,AP6_13_2_3,Numérico,1,"3"
Duración 3er secuestro secuestrado 2,AP6_13_2_3,Numérico,1,"4"
Duración 3er secuestro secuestrado 2,AP6_13_2_3,Numérico,1,"5"
Duración 3er secuestro secuestrado 2,AP6_13_2_3,Numérico,1,"6"
Duración 3er secuestro secuestrado 2,AP6_13_2_3,Numérico,1,"9"
Duración 4to secuestro secuestrado 2,AP6_13_2_4,Numérico,1,"1"
Duración 4to secuestro secuestrado 2,AP6_13_2_4,Numérico,1,"2"
Duración 4to secuestro secuestrado 2,AP6_13_2_4,Numérico,1,"3"
Duración 4to secuestro secuestrado 2,AP6_13_2_4,Numérico,1,"4"
Duración 4to secuestro secuestrado 2,AP6_13_2_4,Numérico,1,"5"
Duración 4to secuestro secuestrado 2,AP6_13_2_4,Numérico,1,"6"
Duración 4to secuestro secuestrado 2,AP6_13_2_4,Numérico,1,"9"
Compartía alimentos secuestrado 3,AP6_11_3,Numérico,1,"1"
Compartía alimentos secuestrado 3,AP6_11_3,Numérico,1,"2"
Compartía alimentos secuestrado 3,AP6_11_3,Numérico,1,"9"
"Número de veces víctima de secuestro, secuestrado 3",AP6_12_3,Numérico,1,"1…4"
Duración 1er secuestro secuestrado 3,AP6_13_3_1,Numérico,1,"1"
Duración 1er secuestro secuestrado 3,AP6_13_3_1,Numérico,1,"2"
Duración 1er secuestro secuestrado 3,AP6_13_3_1,Numérico,1,"3"
Duración 1er secuestro secuestrado 3,AP6_13_3_1,Numérico,1,"4"
Duración 1er secuestro secuestrado 3,AP6_13_3_1,Numérico,1,"5"
Duración 1er secuestro secuestrado 3,AP6_13_3_1,Numérico,1,"6"
Duración 1er secuestro secuestrado 3,AP6_13_3_1,Numérico,1,"9"
Duración 2do secuestro secuestrado 3,AP6_13_3_2,Numérico,1,"1"
Duración 2do secuestro secuestrado 3,AP6_13_3_2,Numérico,1,"2"
Duración 2do secuestro secuestrado 3,AP6_13_3_2,Numérico,1,"3"
Duración 2do secuestro secuestrado 3,AP6_13_3_2,Numérico,1,"4"
Duración 2do secuestro secuestrado 3,AP6_13_3_2,Numérico,1,"5"
Duración 2do secuestro secuestrado 3,AP6_13_3_2,Numérico,1,"6"
Duración 2do secuestro secuestrado 3,AP6_13_3_2,Numérico,1,"9"
Duración 3er secuestro secuestrado 3,AP6_13_3_3,Numérico,1,"1"
Duración 3er secuestro secuestrado 3,AP6_13_3_3,Numérico,1,"2"
Duración 3er secuestro secuestrado 3,AP6_13_3_3,Numérico,1,"3"
Duración 3er secuestro secuestrado 3,AP6_13_3_3,Numérico,1,"4"
Duración 3er secuestro secuestrado 3,AP6_13_3_3,Numérico,1,"5"
Duración 3er secuestro secuestrado 3,AP6_13_3_3,Numérico,1,"6"
Duración 3er secuestro secuestrado 3,AP6_13_3_3,Numérico,1,"9"
Duración 4to secuestro secuestrado 3,AP6_13_3_4,Numérico,1,"1"
Duración 4to secuestro secuestrado 3,AP6_13_3_4,Numérico,1,"2"
Duración 4to secuestro secuestrado 3,AP6_13_3_4,Numérico,1,"3"
Duración 4to secuestro secuestrado 3,AP6_13_3_4,Numérico,1,"4"
Duración 4to secuestro secuestrado 3,AP6_13_3_4,Numérico,1,"5"
Duración 4to secuestro secuestrado 3,AP6_13_3_4,Numérico,1,"6"
Duración 4to secuestro secuestrado 3,AP6_13_3_4,Numérico,1,"9"
Compartía alimentos secuestrado 4,AP6_11_4,Numérico,1,"1"
Compartía alimentos secuestrado 4,AP6_11_4,Numérico,1,"2"
Compartía alimentos secuestrado 4,AP6_11_4,Numérico,1,"9"
"Número de veces víctima de secuestro, secuestrado 4",AP6_12_4,Numérico,1,"1…4"
Duración 1er secuestro secuestrado 4,AP6_13_4_1,Numérico,1,"1"
Duración 1er secuestro secuestrado 4,AP6_13_4_1,Numérico,1,"2"
Duración 1er secuestro secuestrado 4,AP6_13_4_1,Numérico,1,"3"
Duración 1er secuestro secuestrado 4,AP6_13_4_1,Numérico,1,"4"
Duración 1er secuestro secuestrado 4,AP6_13_4_1,Numérico,1,"5"
Duración 1er secuestro secuestrado 4,AP6_13_4_1,Numérico,1,"6"
Duración 1er secuestro secuestrado 4,AP6_13_4_1,Numérico,1,"9"
Duración 2do secuestro secuestrado 4,AP6_13_4_2,Numérico,1,"1"
Duración 2do secuestro secuestrado 4,AP6_13_4_2,Numérico,1,"2"
Duración 2do secuestro secuestrado 4,AP6_13_4_2,Numérico,1,"3"
Duración 2do secuestro secuestrado 4,AP6_13_4_2,Numérico,1,"4"
Duración 2do secuestro secuestrado 4,AP6_13_4_2,Numérico,1,"5"
Duración 2do secuestro secuestrado 4,AP6_13_4_2,Numérico,1,"6"
Duración 2do secuestro secuestrado 4,AP6_13_4_2,Numérico,1,"9"
Duración 3er secuestro secuestrado 4,AP6_13_4_3,Numérico,1,"1"
Duración 3er secuestro secuestrado 4,AP6_13_4_3,Numérico,1,"2"
Duración 3er secuestro secuestrado 4,AP6_13_4_3,Numérico,1,"3"
Duración 3er secuestro secuestrado 4,AP6_13_4_3,Numérico,1,"4"
Duración 3er secuestro secuestrado 4,AP6_13_4_3,Numérico,1,"5"
Duración 3er secuestro secuestrado 4,AP6_13_4_3,Numérico,1,"6"
Duración 3er secuestro secuestrado 4,AP6_13_4_3,Numérico,1,"9"
Duración 4to secuestro secuestrado 4,AP6_13_4_4,Numérico,1,"1"
Duración 4to secuestro secuestrado 4,AP6_13_4_4,Numérico,1,"2"
Duración 4to secuestro secuestrado 4,AP6_13_4_4,Numérico,1,"3"
Duración 4to secuestro secuestrado 4,AP6_13_4_4,Numérico,1,"4"
Duración 4to secuestro secuestrado 4,AP6_13_4_4,Numérico,1,"5"
Duración 4to secuestro secuestrado 4,AP6_13_4_4,Numérico,1,"6"
Duración 4to secuestro secuestrado 4,AP6_13_4_4,Numérico,1,"9"
6.11 (5) Compartía alimentos secuestrado 5,AP6_11_5,Numérico,1,"1"
6.11 (5) Compartía alimentos secuestrado 5,AP6_11_5,Numérico,1,"2"
6.11 (5) Compartía alimentos secuestrado 5,AP6_11_5,Numérico,1,"9"
"Número de veces víctima de secuestro, secuestrado 5",AP6_12_5,Numérico,1,"1…4"
Duración 1er secuestro secuestrado 5,AP6_13_5_1,Numérico,1,"1"
Duración 1er secuestro secuestrado 5,AP6_13_5_1,Numérico,1,"2"
Duración 1er secuestro secuestrado 5,AP6_13_5_1,Numérico,1,"3"
Duración 1er secuestro secuestrado 5,AP6_13_5_1,Numérico,1,"4"
Duración 1er secuestro secuestrado 5,AP6_13_5_1,Numérico,1,"5"
Duración 1er secuestro secuestrado 5,AP6_13_5_1,Numérico,1,"6"
Duración 1er secuestro secuestrado 5,AP6_13_5_1,Numérico,1,"9"
Duración 2do secuestro secuestrado 5,AP6_13_5_2,Numérico,1,"1"
Duración 2do secuestro secuestrado 5,AP6_13_5_2,Numérico,1,"2"
Duración 2do secuestro secuestrado 5,AP6_13_5_2,Numérico,1,"3"
Duración 2do secuestro secuestrado 5,AP6_13_5_2,Numérico,1,"4"
Duración 2do secuestro secuestrado 5,AP6_13_5_2,Numérico,1,"5"
Duración 2do secuestro secuestrado 5,AP6_13_5_2,Numérico,1,"6"
Duración 2do secuestro secuestrado 5,AP6_13_5_2,Numérico,1,"9"
Duración 3er secuestro secuestrado 5,AP6_13_5_3,Numérico,1,"1"
Duración 3er secuestro secuestrado 5,AP6_13_5_3,Numérico,1,"2"
Duración 3er secuestro secuestrado 5,AP6_13_5_3,Numérico,1,"3"
Duración 3er secuestro secuestrado 5,AP6_13_5_3,Numérico,1,"4"
Duración 3er secuestro secuestrado 5,AP6_13_5_3,Numérico,1,"5"
Duración 3er secuestro secuestrado 5,AP6_13_5_3,Numérico,1,"6"
Duración 3er secuestro secuestrado 5,AP6_13_5_3,Numérico,1,"9"
Duración 4to secuestro secuestrado 5,AP6_13_5_4,Numérico,1,"1"
Duración 4to secuestro secuestrado 5,AP6_13_5_4,Numérico,1,"2"
Duración 4to secuestro secuestrado 5,AP6_13_5_4,Numérico,1,"3"
Duración 4to secuestro secuestrado 5,AP6_13_5_4,Numérico,1,"4"
Duración 4to secuestro secuestrado 5,AP6_13_5_4,Numérico,1,"5"
Duración 4to secuestro secuestrado 5,AP6_13_5_4,Numérico,1,"6"
Duración 4to secuestro secuestrado 5,AP6_13_5_4,Numérico,1,"9"
6.11 (6) Compartía alimentos secuestrado 6,AP6_11_6,Numérico,1,"1"
6.11 (6) Compartía alimentos secuestrado 6,AP6_11_6,Numérico,1,"2"
6.11 (6) Compartía alimentos secuestrado 6,AP6_11_6,Numérico,1,"9"
"Número de veces víctima de secuestro, secuestrado 6",AP6_12_6,Numérico,1,"1…4"
Duración 1er secuestro secuestrado 6,AP6_13_6_1,Numérico,1,"1"
Duración 1er secuestro secuestrado 6,AP6_13_6_1,Numérico,1,"2"
Duración 1er secuestro secuestrado 6,AP6_13_6_1,Numérico,1,"3"
Duración 1er secuestro secuestrado 6,AP6_13_6_1,Numérico,1,"4"
Duración 1er secuestro secuestrado 6,AP6_13_6_1,Numérico,1,"5"
Duración 1er secuestro secuestrado 6,AP6_13_6_1,Numérico,1,"6"
Duración 1er secuestro secuestrado 6,AP6_13_6_1,Numérico,1,"9"
Duración 2do secuestro secuestrado 6,AP6_13_6_2,Numérico,1,"1"
Duración 2do secuestro secuestrado 6,AP6_13_6_2,Numérico,1,"2"
Duración 2do secuestro secuestrado 6,AP6_13_6_2,Numérico,1,"3"
Duración 2do secuestro secuestrado 6,AP6_13_6_2,Numérico,1,"4"
Duración 2do secuestro secuestrado 6,AP6_13_6_2,Numérico,1,"5"
Duración 2do secuestro secuestrado 6,AP6_13_6_2,Numérico,1,"6"
Duración 2do secuestro secuestrado 6,AP6_13_6_2,Numérico,1,"9"
Duración 3er secuestro secuestrado 6,AP6_13_6_3,Numérico,1,"1"
Duración 3er secuestro secuestrado 6,AP6_13_6_3,Numérico,1,"2"
Duración 3er secuestro secuestrado 6,AP6_13_6_3,Numérico,1,"3"
Duración 3er secuestro secuestrado 6,AP6_13_6_3,Numérico,1,"4"
Duración 3er secuestro secuestrado 6,AP6_13_6_3,Numérico,1,"5"
Duración 3er secuestro secuestrado 6,AP6_13_6_3,Numérico,1,"6"
Duración 3er secuestro secuestrado 6,AP6_13_6_3,Numérico,1,"9"
Duración 4to secuestro secuestrado 6,AP6_13_6_4,Numérico,1,"1"
Duración 4to secuestro secuestrado 6,AP6_13_6_4,Numérico,1,"2"
Duración 4to secuestro secuestrado 6,AP6_13_6_4,Numérico,1,"3"
Duración 4to secuestro secuestrado 6,AP6_13_6_4,Numérico,1,"4"
Duración 4to secuestro secuestrado 6,AP6_13_6_4,Numérico,1,"5"
Duración 4to secuestro secuestrado 6,AP6_13_6_4,Numérico,1,"6"
Duración 4to secuestro secuestrado 6,AP6_13_6_4,Numérico,1,"9"
6.11 (7) Compartía alimentos secuestrado 7,AP6_11_7,Numérico,1,"1"
6.11 (7) Compartía alimentos secuestrado 7,AP6_11_7,Numérico,1,"2"
6.11 (7) Compartía alimentos secuestrado 7,AP6_11_7,Numérico,1,"9"
"Número de veces víctima de secuestro, secuestrado 7",AP6_12_7,Numérico,1,"1…4"
Duración 1er secuestro secuestrado 7,AP6_13_7_1,Numérico,1,"1"
Duración 1er secuestro secuestrado 7,AP6_13_7_1,Numérico,1,"2"
Duración 1er secuestro secuestrado 7,AP6_13_7_1,Numérico,1,"3"
Duración 1er secuestro secuestrado 7,AP6_13_7_1,Numérico,1,"4"
Duración 1er secuestro secuestrado 7,AP6_13_7_1,Numérico,1,"5"
Duración 1er secuestro secuestrado 7,AP6_13_7_1,Numérico,1,"6"
Duración 1er secuestro secuestrado 7,AP6_13_7_1,Numérico,1,"9"
Duración 2do secuestro secuestrado 7,AP6_13_7_2,Numérico,1,"1"
Duración 2do secuestro secuestrado 7,AP6_13_7_2,Numérico,1,"2"
Duración 2do secuestro secuestrado 7,AP6_13_7_2,Numérico,1,"3"
Duración 2do secuestro secuestrado 7,AP6_13_7_2,Numérico,1,"4"
Duración 2do secuestro secuestrado 7,AP6_13_7_2,Numérico,1,"5"
Duración 2do secuestro secuestrado 7,AP6_13_7_2,Numérico,1,"6"
Duración 2do secuestro secuestrado 7,AP6_13_7_2,Numérico,1,"9"
Duración 3er secuestro secuestrado 7,AP6_13_7_3,Numérico,1,"1"
Duración 3er secuestro secuestrado 7,AP6_13_7_3,Numérico,1,"2"
Duración 3er secuestro secuestrado 7,AP6_13_7_3,Numérico,1,"3"
Duración 3er secuestro secuestrado 7,AP6_13_7_3,Numérico,1,"4"
Duración 3er secuestro secuestrado 7,AP6_13_7_3,Numérico,1,"5"
Duración 3er secuestro secuestrado 7,AP6_13_7_3,Numérico,1,"6"
Duración 3er secuestro secuestrado 7,AP6_13_7_3,Numérico,1,"9"
Duración 4to secuestro secuestrado 7,AP6_13_7_4,Numérico,1,"1"
Duración 4to secuestro secuestrado 7,AP6_13_7_4,Numérico,1,"2"
Duración 4to secuestro secuestrado 7,AP6_13_7_4,Numérico,1,"3"
Duración 4to secuestro secuestrado 7,AP6_13_7_4,Numérico,1,"4"
Duración 4to secuestro secuestrado 7,AP6_13_7_4,Numérico,1,"5"
Duración 4to secuestro secuestrado 7,AP6_13_7_4,Numérico,1,"6"
Duración 4to secuestro secuestrado 7,AP6_13_7_4,Numérico,1,"9"
Hogar víctima de desaparición forzada antes de 2018,AP6_14,Numérico,1,"1"
Hogar víctima de desaparición forzada antes de 2018,AP6_14,Numérico,1,"2"
Hogar víctima de desaparición forzada antes de 2018,AP6_14,Numérico,1,"9"
Hogar víctima de desaparición forzada 2018,AP6_15_1,Numérico,1,"1"
Hogar víctima de desaparición forzada 2018,AP6_15_1,Numérico,1,"2"
Hogar víctima de desaparición forzada 2018,AP6_15_1,Numérico,1,"9"
Número de integrantes víctimas de desaparición forzada,AP6_15_2,Numérico,2,"01…30"
Compartía alimentos desaparecido 1 ,AP6_16_1,Numérico,1,"1"
Compartía alimentos desaparecido 1 ,AP6_16_1,Numérico,1,"2"
Compartía alimentos desaparecido 1 ,AP6_16_1,Numérico,1,"9"
Regresó vivo desaparecido 1,AP6_17_1,Numérico,1,"1"
Regresó vivo desaparecido 1,AP6_17_1,Numérico,1,"2"
Regresó vivo desaparecido 1,AP6_17_1,Numérico,1,"3"
Regresó vivo desaparecido 1,AP6_17_1,Numérico,1,"9"
Desaparecido 1 es la misma de secuestro,AP6_18_1,Numérico,1,"1"
Desaparecido 1 es la misma de secuestro,AP6_18_1,Numérico,1,"2"
Desaparecido 1 es la misma de secuestro,AP6_18_1,Numérico,1,"9"
Compartía alimentos desaparecido 2,AP6_16_2,Numérico,1,"1"
Compartía alimentos desaparecido 2,AP6_16_2,Numérico,1,"2"
Compartía alimentos desaparecido 2,AP6_16_2,Numérico,1,"9"
Regresó vivo desaparecido 2,AP6_17_2,Numérico,1,"1"
Regresó vivo desaparecido 2,AP6_17_2,Numérico,1,"2"
Regresó vivo desaparecido 2,AP6_17_2,Numérico,1,"3"
Regresó vivo desaparecido 2,AP6_17_2,Numérico,1,"9"
Desaparecido 2 es la misma de secuestro,AP6_18_2,Numérico,1,"1"
Desaparecido 2 es la misma de secuestro,AP6_18_2,Numérico,1,"2"
Desaparecido 2 es la misma de secuestro,AP6_18_2,Numérico,1,"9"
Compartía alimentos desaparecido 3,AP6_16_3,Numérico,1,"1"
